,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2019-01-09,0.001241640931372549,0.001462227353463588,0.0033534999999999997,0.0048917919655667155,0.005853421052631578,0.004611780121259029
2019-01-10,-0.002325044167610419,-0.003965214801444043,-0.002537251127819549,0.0015960262390670556,0.00042164740740740754,0.0027466915750178266
2019-01-11,0.006734828358208955,0.007634843697478992,0.009964554112554112,0.011281817002881844,0.010236295815295816,0.00350146745708686
2019-01-14,-0.006311425561797753,-0.007166216713881021,-0.006586665260196906,-0.00398886993006993,-0.005283938920454545,0.001027486641343207
2019-01-15,0.0109483744813278,0.010169775438596491,0.011233447904191618,0.011450908771929825,0.012104927786499216,0.0011565533051714147
2019-01-16,-0.0019549620801733478,-0.005997934210526315,-0.00322320403321471,0.001414809364548495,0.0009394081632653061,0.002894370243438654
2019-01-17,-0.012821325102880659,-0.01351288120300752,-0.008245251069900143,-0.0064303742857142855,-0.005905532097004279,0.0069157930058763775
2019-01-18,0.0060893169761273205,0.0031859165402124434,0.005251567988668555,0.006674241839762612,0.008336759784075573,0.0022474428079482527
2019-01-21,0.004327744884038199,0.005245455732946299,0.005359139633286319,0.007007574229691877,0.008513075949367089,0.0041853310653288895
2019-01-22,-0.009658684102564104,-0.013516988372093024,-0.009383501091703056,-0.008257841417910448,-0.006383285714285714,0.0032753983882783883
2019-01-23,1.3626865671641827e-05,-0.0008869268292682928,0.0016106423462088698,0.006123473149492017,0.003837391796322489,0.0038237649306508475
2019-01-24,0.0049622981969486835,0.003486241581259151,0.0025132678062678064,0.005143696629213483,0.005866529667149059,0.0009042314702003766
2019-01-25,-0.007124198369565217,-0.014327131805157593,-0.01098994701986755,-0.0055812732049036785,-0.0025451422764227643,0.004579056093142454
2019-01-28,-0.0074628597733711055,-0.010819488145048814,-0.008903927903871829,-0.006514762247838616,-0.005548991329479769,0.001913868443891336
2019-01-29,-0.017694981447124305,-0.034134379310344826,-0.024754095744680852,-0.020200372574385513,-0.017707762790697676,-1.2781343573369745e-05
2019-01-30,0.0,-0.012703535011801732,-0.023497167213114754,-0.02049165064695009,-0.01787688845401174,0.0
2019-01-31,-0.01395213434163701,-0.035575888888888886,-0.02630160757314974,-0.020395008684863526,-0.014847275405007365,-0.0008951410633703538
2019-02-01,0.02542424005134788,0.02631755416012559,0.027424357435197815,0.029128752906976745,0.03139232239657632,0.005968082345228441
2019-02-11,0.02433301108033241,0.025547037581699347,0.027757514110429447,0.02903454353932584,0.029192359223300973,0.00485934814296856
